,Measurement,Role,GPrime,POrder,X
672,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['he', 1], 'sentence_1': 'The technician told the customer that he could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.1875, 15.3671875]}",technician,he,1,0
673,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['he', 1], 'sentence_1': 'The technician told the customer that he could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.1875, 15.3671875]}",technician,he,1,0
674,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['he', 1], 'sentence_1': 'The technician told the customer that he could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.1875, 15.3671875]}",technician,he,1,0
675,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['he', 1], 'sentence_1': 'The technician told the customer that he could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.1875, 15.3671875]}",technician,he,1,0
676,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['he', 1], 'sentence_1': 'The technician told the customer that he could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.1875, 15.3671875]}",technician,he,1,0
677,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['he', 1], 'sentence_1': 'The technician told the customer that he could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.1875, 15.3671875]}",technician,he,1,0
678,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['he', 1], 'sentence_1': 'The technician told the customer that he could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.1875, 15.3671875]}",technician,he,1,0
679,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['he', 1], 'sentence_1': 'The technician told the customer that he could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.1875, 15.3671875]}",technician,he,1,0
680,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['he', 1], 'sentence_1': 'The technician told the customer that he could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'She'}, 'probabilities': None, 'logits': [13.1875, 15.3671875]}",technician,he,1,0
681,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
682,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
683,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
684,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
685,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
686,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
687,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
688,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
689,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
690,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
691,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
692,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
693,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
694,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
695,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
696,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
697,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
698,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
699,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
700,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
701,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
702,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
703,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
704,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
705,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
706,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
707,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
708,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
709,"{'index': 0, 'context': {'sent_order': [0, 1], 'pnoun_order': ['she', 1], 'sentence_1': 'The technician told the customer that she could pay with cash.', 'sentence_2': 'The technician told the customer that BLANK had completed the repair.', 'pronouns_1': ['he', 'she'], 'pronouns_2': ['he', 'she']}, 'measurement': {'BLANK': 'she'}, 'probabilities': None, 'logits': [13.0625, 16.25]}",technician,she,1,0
